oblig_id	category	source_id	title_zh	evidence_pointer	carried_from	status	terminal_criterion_zh
P3G-OB-679	HOST-T5-BY-SIDE	T5:bin/riscv32-wch-elf-c++|-|RECLASSIFIED-PURE-HOST-DATA|WCH	[回登·改判无效] bin/riscv32-wch-elf-c++（侧 WCH）：1 条 functional 区间行（2768 字节，实现组 GCC-DRIVER，段 section:__DATA,__data），feature 候选 -，mapping_verdict RECLASSIFIED-PURE-HOST-DATA；由 P3G-OB-040 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L95-L95;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L87	P3G-OB-040	CARRIED	【裁决对象限定：side=WCH】该组区间行在 T7 按 phase-3f 任务书 §9 原始强度做 feature 级函数/数据表归因（禁止以词法规则整类改判）；归因不上的按真 finding 立案走「静态存在 -> 动态触发 -> 归因」，确实无法归因的如实保留 unresolved，方算终局。 本条只对 WCH 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-040 已按侧拆分、不再作为终局单元。
P3G-OB-680	HOST-T5-BY-SIDE	T5:bin/riscv32-wch-elf-c++|L1-FEAT-IDENTITY,L1-FEAT-ZSTD,P3F-NEW-CCV-ABI,P3F-NEW-HIGHCODE-GEN-SECTION-NAME,P3F-NEW-IMPLICIT-FUNCTION-DIAGNOSTICS|MAPPED-TERMINAL|WCH	bin/riscv32-wch-elf-c++（侧 WCH）：1 条 functional 区间行（334461 字节，实现组 GCC-DRIVER，段 section:__TEXT,__cstring），feature 候选 L1-FEAT-IDENTITY,L1-FEAT-ZSTD,P3F-NEW-CCV-ABI,P3F-NEW-HIGHCODE-GEN-SECTION-NAME,P3F-NEW-IMPLICIT-FUNCTION-DIAGNOSTICS，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-041 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L96-L96;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L83	P3G-OB-041	CARRIED	【裁决对象限定：side=WCH】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 WCH 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-041 已按侧拆分、不再作为终局单元。
P3G-OB-681	HOST-T5-BY-SIDE	T5:bin/riscv32-wch-elf-c++|L1-FEAT-IDENTITY,L1-FEAT-ZSTD,P3F-NEW-IMPLICIT-FUNCTION-DIAGNOSTICS|MAPPED-TERMINAL|OURS-V2	bin/riscv32-wch-elf-c++（侧 OURS-V2）：1 条 functional 区间行（334173 字节，实现组 GCC-DRIVER，段 section:__TEXT,__cstring），feature 候选 L1-FEAT-IDENTITY,L1-FEAT-ZSTD,P3F-NEW-IMPLICIT-FUNCTION-DIAGNOSTICS，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-042 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L97-L97;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L107	P3G-OB-042	CARRIED	【裁决对象限定：side=OURS-V2】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 OURS-V2 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-042 已按侧拆分、不再作为终局单元。
P3G-OB-682	HOST-T5-BY-SIDE	T5:bin/riscv32-wch-elf-c++|L1-FEAT-IDENTITY,L1-FEAT-ZSTD,P3F-NEW-IMPLICIT-FUNCTION-DIAGNOSTICS|MAPPED-TERMINAL|UPSTREAM-MATCHED	bin/riscv32-wch-elf-c++（侧 UPSTREAM-MATCHED）：1 条 functional 区间行（334424 字节，实现组 GCC-DRIVER，段 section:__TEXT,__cstring），feature 候选 L1-FEAT-IDENTITY,L1-FEAT-ZSTD,P3F-NEW-IMPLICIT-FUNCTION-DIAGNOSTICS，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-042 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L98-L98;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L99	P3G-OB-042	CARRIED	【裁决对象限定：side=UPSTREAM-MATCHED】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 UPSTREAM-MATCHED 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-042 已按侧拆分、不再作为终局单元。
P3G-OB-683	HOST-T5-BY-SIDE	T5:bin/riscv32-wch-elf-c++|L1-FEAT-IDENTITY,L1-FEAT-ZSTD,P3F-NEW-IMPLICIT-FUNCTION-DIAGNOSTICS|MAPPED-TERMINAL|UPSTREAM-P2	bin/riscv32-wch-elf-c++（侧 UPSTREAM-P2）：1 条 functional 区间行（334167 字节，实现组 GCC-DRIVER，段 section:__TEXT,__cstring），feature 候选 L1-FEAT-IDENTITY,L1-FEAT-ZSTD,P3F-NEW-IMPLICIT-FUNCTION-DIAGNOSTICS，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-042 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L99-L99;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L91	P3G-OB-042	CARRIED	【裁决对象限定：side=UPSTREAM-P2】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 UPSTREAM-P2 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-042 已按侧拆分、不再作为终局单元。
P3G-OB-684	HOST-T5-BY-SIDE	T5:bin/riscv32-wch-elf-c++|L1-FEAT-MULTILIB,L1-FEAT-IDENTITY|MAPPED-TERMINAL|OURS-V2	bin/riscv32-wch-elf-c++（侧 OURS-V2）：1 条 functional 区间行（352192 字节，实现组 GCC-DRIVER，段 section:__TEXT,__const），feature 候选 L1-FEAT-MULTILIB,L1-FEAT-IDENTITY，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-043 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L100-L100;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L106	P3G-OB-043	CARRIED	【裁决对象限定：side=OURS-V2】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 OURS-V2 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-043 已按侧拆分、不再作为终局单元。
P3G-OB-685	HOST-T5-BY-SIDE	T5:bin/riscv32-wch-elf-c++|L1-FEAT-MULTILIB,L1-FEAT-IDENTITY|MAPPED-TERMINAL|UPSTREAM-MATCHED	bin/riscv32-wch-elf-c++（侧 UPSTREAM-MATCHED）：1 条 functional 区间行（352320 字节，实现组 GCC-DRIVER，段 section:__TEXT,__const），feature 候选 L1-FEAT-MULTILIB,L1-FEAT-IDENTITY，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-043 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L101-L101;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L98	P3G-OB-043	CARRIED	【裁决对象限定：side=UPSTREAM-MATCHED】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 UPSTREAM-MATCHED 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-043 已按侧拆分、不再作为终局单元。
P3G-OB-686	HOST-T5-BY-SIDE	T5:bin/riscv32-wch-elf-c++|L1-FEAT-MULTILIB,L1-FEAT-IDENTITY|MAPPED-TERMINAL|UPSTREAM-P2	bin/riscv32-wch-elf-c++（侧 UPSTREAM-P2）：1 条 functional 区间行（352192 字节，实现组 GCC-DRIVER，段 section:__TEXT,__const），feature 候选 L1-FEAT-MULTILIB,L1-FEAT-IDENTITY，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-043 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L102-L102;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L90	P3G-OB-043	CARRIED	【裁决对象限定：side=UPSTREAM-P2】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 UPSTREAM-P2 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-043 已按侧拆分、不再作为终局单元。
P3G-OB-687	HOST-T5-BY-SIDE	T5:bin/riscv32-wch-elf-c++|L1-FEAT-MULTILIB,L1-FEAT-IDENTITY|MAPPED-TERMINAL|WCH	bin/riscv32-wch-elf-c++（侧 WCH）：1 条 functional 区间行（365476 字节，实现组 GCC-DRIVER，段 section:__TEXT,__const），feature 候选 L1-FEAT-MULTILIB,L1-FEAT-IDENTITY，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-043 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L103-L103;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L82	P3G-OB-043	CARRIED	【裁决对象限定：side=WCH】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 WCH 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-043 已按侧拆分、不再作为终局单元。
P3G-OB-688	HOST-T5-BY-SIDE	T5:bin/riscv32-wch-elf-c++|L1-FEAT-ROUTING|MAPPED-TERMINAL|OURS-V2	bin/riscv32-wch-elf-c++（侧 OURS-V2）：2 条 functional 区间行（982600 字节，实现组 GCC-DRIVER，段 section:__DATA_CONST,__const、section:__TEXT,__text），feature 候选 L1-FEAT-ROUTING，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-044 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L104-L105;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L104;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L110	P3G-OB-044	CARRIED	【裁决对象限定：side=OURS-V2】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 OURS-V2 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-044 已按侧拆分、不再作为终局单元。
P3G-OB-689	HOST-T5-BY-SIDE	T5:bin/riscv32-wch-elf-c++|L1-FEAT-ROUTING|MAPPED-TERMINAL|UPSTREAM-MATCHED	bin/riscv32-wch-elf-c++（侧 UPSTREAM-MATCHED）：2 条 functional 区间行（982484 字节，实现组 GCC-DRIVER，段 section:__DATA_CONST,__const、section:__TEXT,__text），feature 候选 L1-FEAT-ROUTING，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-044 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L106-L107;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L96;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L102	P3G-OB-044	CARRIED	【裁决对象限定：side=UPSTREAM-MATCHED】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 UPSTREAM-MATCHED 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-044 已按侧拆分、不再作为终局单元。
P3G-OB-690	HOST-T5-BY-SIDE	T5:bin/riscv32-wch-elf-c++|L1-FEAT-ROUTING|MAPPED-TERMINAL|UPSTREAM-P2	bin/riscv32-wch-elf-c++（侧 UPSTREAM-P2）：2 条 functional 区间行（982576 字节，实现组 GCC-DRIVER，段 section:__DATA_CONST,__const、section:__TEXT,__text），feature 候选 L1-FEAT-ROUTING，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-044 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L108-L109;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L88;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L94	P3G-OB-044	CARRIED	【裁决对象限定：side=UPSTREAM-P2】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 UPSTREAM-P2 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-044 已按侧拆分、不再作为终局单元。
P3G-OB-691	HOST-T5-BY-SIDE	T5:bin/riscv32-wch-elf-c++|L1-FEAT-ROUTING|MAPPED-TERMINAL|WCH	bin/riscv32-wch-elf-c++（侧 WCH）：2 条 functional 区间行（973284 字节，实现组 GCC-DRIVER，段 section:__DATA_CONST,__const、section:__TEXT,__text），feature 候选 L1-FEAT-ROUTING，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-044 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L110-L111;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L80;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L86	P3G-OB-044	CARRIED	【裁决对象限定：side=WCH】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 WCH 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-044 已按侧拆分、不再作为终局单元。
P3G-OB-692	HOST-T5-BY-SIDE	T5:bin/riscv32-wch-elf-c++filt|-|RECLASSIFIED-PURE-HOST-ABI|OURS-V2	[回登·改判无效] bin/riscv32-wch-elf-c++filt（侧 OURS-V2）：1 条 functional 区间行（4512 字节，实现组 BINUTILS-C++FILT，段 section:__TEXT,__unwind_info），feature 候选 -，mapping_verdict RECLASSIFIED-PURE-HOST-ABI；由 P3G-OB-045 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L112-L112;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L135	P3G-OB-045	CARRIED	【裁决对象限定：side=OURS-V2】该组区间行在 T7 按 phase-3f 任务书 §9 原始强度做 feature 级函数/数据表归因（禁止以词法规则整类改判）；归因不上的按真 finding 立案走「静态存在 -> 动态触发 -> 归因」，确实无法归因的如实保留 unresolved，方算终局。 本条只对 OURS-V2 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-045 已按侧拆分、不再作为终局单元。
P3G-OB-693	HOST-T5-BY-SIDE	T5:bin/riscv32-wch-elf-c++filt|-|RECLASSIFIED-PURE-HOST-ABI|UPSTREAM-MATCHED	[回登·改判无效] bin/riscv32-wch-elf-c++filt（侧 UPSTREAM-MATCHED）：1 条 functional 区间行（4512 字节，实现组 BINUTILS-C++FILT，段 section:__TEXT,__unwind_info），feature 候选 -，mapping_verdict RECLASSIFIED-PURE-HOST-ABI；由 P3G-OB-045 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L113-L113;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L129	P3G-OB-045	CARRIED	【裁决对象限定：side=UPSTREAM-MATCHED】该组区间行在 T7 按 phase-3f 任务书 §9 原始强度做 feature 级函数/数据表归因（禁止以词法规则整类改判）；归因不上的按真 finding 立案走「静态存在 -> 动态触发 -> 归因」，确实无法归因的如实保留 unresolved，方算终局。 本条只对 UPSTREAM-MATCHED 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-045 已按侧拆分、不再作为终局单元。
P3G-OB-694	HOST-T5-BY-SIDE	T5:bin/riscv32-wch-elf-c++filt|-|RECLASSIFIED-PURE-HOST-ABI|UPSTREAM-P2	[回登·改判无效] bin/riscv32-wch-elf-c++filt（侧 UPSTREAM-P2）：1 条 functional 区间行（4512 字节，实现组 BINUTILS-C++FILT，段 section:__TEXT,__unwind_info），feature 候选 -，mapping_verdict RECLASSIFIED-PURE-HOST-ABI；由 P3G-OB-045 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L114-L114;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L123	P3G-OB-045	CARRIED	【裁决对象限定：side=UPSTREAM-P2】该组区间行在 T7 按 phase-3f 任务书 §9 原始强度做 feature 级函数/数据表归因（禁止以词法规则整类改判）；归因不上的按真 finding 立案走「静态存在 -> 动态触发 -> 归因」，确实无法归因的如实保留 unresolved，方算终局。 本条只对 UPSTREAM-P2 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-045 已按侧拆分、不再作为终局单元。
P3G-OB-695	HOST-T5-BY-SIDE	T5:bin/riscv32-wch-elf-c++filt|-|RECLASSIFIED-PURE-HOST-ABI|WCH	[回登·改判无效] bin/riscv32-wch-elf-c++filt（侧 WCH）：3 条 functional 区间行（4828 字节，实现组 BINUTILS-C++FILT，段 section:__TEXT,__eh_frame、section:__TEXT,__init_offsets、section:__TEXT,__unwind_info），feature 候选 -，mapping_verdict RECLASSIFIED-PURE-HOST-ABI；由 P3G-OB-045 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L115-L117;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L113;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L116-L117	P3G-OB-045	CARRIED	【裁决对象限定：side=WCH】该组区间行在 T7 按 phase-3f 任务书 §9 原始强度做 feature 级函数/数据表归因（禁止以词法规则整类改判）；归因不上的按真 finding 立案走「静态存在 -> 动态触发 -> 归因」，确实无法归因的如实保留 unresolved，方算终局。 本条只对 WCH 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-045 已按侧拆分、不再作为终局单元。
